address,group,name,fields_address,fields_count,fields
0x1801B8630,default,EtNewTableStyle,0x1801B85F8,1,filter:bool
0x1801693A0,default,EtNightMode,0x180169350,1,filter:bool
0x18017AAB0,default,ETNumberFormatList,0x18017AA60,1,filter:bool
0x18018F010,default,EtOnlineChart,0x18018EFF8,1,filter:bool
0x1801853F0,default,EtOnlineChartStyleMac,0x1801853D8,1,filter:bool
0x180150100,default,EtOnlineGradientGallery,0x1801500C8,1,filter:bool
0x18017AE40,default,EtOnlineGradientMore,0x18017ADE8,1,filter:bool
0x1801B8750,default,EtOnlineGradientWithSize,0x1801B86F0,1,filter:bool
0x1801BC200,default,EtOnlineiconInsertTab,0x1801BC1E8,1,filter:bool
0x1801573C0,default,EtOnlineTableStyle,0x180157390,1,filter:bool
0x18013A5D0,default,EtOnlineTableStyleInHomeTab,0x18013A5A0,1,filter:bool
0x1801668B0,default,EtOnlineTaskPaneManager,0x180166880,1,filter:bool
0x180142230,default,EtOnlineTextbox,0x180142218,1,filter:bool
0x18019C610,default,EtOnlineWordArt,0x18019C5D8,1,filter:bool
0x180197900,default,ETOptionsDefaultTaskPane,0x1801978C8,1,support:bool
0x1801421A0,default,ETOptionsSendEmail,0x180142168,1,support:bool
0x1801C5898,default,EtOrphanAppInsertfileYituflow,0x1801C5880,1,filter:bool
0x180143D80,default,EtOrphanAppInsertfileYitumind,0x180143D30,1,filter:bool
0x1801B76E8,default,EtOrphanAppKdocumentslimmingSearch,0x1801B76D0,1,filter:bool
0x180162250,default,EtOrphanAppKdocumentslimmingTooltip,0x180162238,1,filter:bool
0x180179A00,default,EtOrWppAppQuickMenu,0x1801799C8,1,filter:bool
0x1801B3E70,default,EtOverseasFunction,0x1801B3E38,1,support:bool
0x180175AD0,default,EtPageLayoutView,0x180175AA0,1,filter:bool
0x180131250,default,ETPDF2ExcelV2,0x180131210,1,filter:bool
0x18016B590,default,ETPDF2PPTV2,0x18016B578,1,filter:bool
0x18019A448,default,ETPDFMergeV2,0x18019A430,1,filter:bool
0x180165CE0,default,ETPDFSplitV2,0x180165C98,1,filter:bool
0x1801CDA60,default,EtPhotoAIMartting,0x1801CDA48,1,filter:bool
0x18013D710,default,EtPhotobatchAddImageWatermark,0x18013D6C0,1,filter:bool
0x18016AFC0,default,EtPhotobatchAddTextWatermark,0x18016AF58,1,filter:bool
0x180153210,default,EtPhotobatchAIMatting,0x1801531D8,1,filter:bool
0x180128CE0,default,EtPhotoBatchCompress,0x180128CB0,1,filter:bool
0x1801A52E0,default,EtPhotoBatchCorrect,0x1801A5288,1,filter:bool
0x18019DD18,default,EtPhotobatchmatting,0x18019DD00,1,filter:bool
0x1801BA340,default,EtPhotoBatchResize,0x1801BA328,1,filter:bool
0x18015BA40,default,EtPhotobatchrotate,0x18015BA28,1,filter:bool
0x18016D5E0,default,EtPhotobatchSplicing,0x18016D590,1,filter:bool
0x1801A3EC0,default,EtPhotoClarity,0x1801A3E78,1,filter:bool
0x18012E210,default,EtPhotoCrop,0x18012E1F8,1,filter:bool
0x180144FC0,default,EtPhotoEdit,0x180144F88,1,filter:bool
0x1801BF000,default,EtPhotoEditApp,0x1801BEF48,1,filter:bool
0x180158110,default,EtPhotoKitBridgeAutoLoadEntry,0x1801580F8,1,filter:bool
0x1801483E0,default,EtPhotoPrint,0x1801483B0,1,filter:bool
0x18015CD78,default,EtPic2Pptx,0x18015CD60,1,filter:bool
0x180122000,default,EtPic2Txt,0x180121FC8,1,filter:bool
0x18017F300,default,EtPic2Word,0x18017F2E8,1,filter:bool
0x1801B60A0,default,EtPic2Xls,0x1801B6070,1,filter:bool
0x180138850,default,EtPictureContextMenu,0x180138818,1,filter:bool
0x180177E38,default,EtPictureContextMenuAppKbatchprocessPictureContextMenu,0x180177E20,1,filter:bool
0x180144458,default,EtPictureContextMenuAppKtranslateimagev2Picmenu,0x180144440,1,filter:bool
0x18015F9B0,default,EtPictureContextMenuAppPhoto2pdfConvertListcmd,0x18015F998,1,filter:bool
0x1801C93E0,default,EtPictureContextMenuAppPhoto2pdfPicrclickAll,0x1801C9390,1,filter:bool
0x1801CCB90,default,EtPictureContextMenuAppPhoto2pdfPicrclickOne,0x1801CCB58,1,filter:bool
0x180139C10,default,EtPictureContextMenuAppPhotoprintappRmenu,0x180139BD8,1,filter:bool
0x1801640E0,default,EtPictureContextMenuAppPictureContextMenuKEtExtrationTable,0x1801640C8,1,filter:bool
0x1801C76D0,default,EtPictureContextMenuAppPictureContextMenuKocrtool,0x1801C7680,1,filter:bool
0x1801BB4F0,default,EtPictureContextMenuAppPictureContextMenuPhotobatchcompress,0x1801BB4C0,1,filter:bool
0x180198F30,default,EtPictureContextMenuKbpPicmenuDeleteallpic,0x180198F18,1,filter:bool
0x18014C420,default,EtPictureContextMenuKbpPicmenuDeleteobject,0x18014C2C8,1,filter:bool
0x1801C3230,default,EtPictureContextMenuKbpPicpopmenu,0x1801C31E0,1,filter:bool
0x180191268,default,EtPictureContextMenuMore,0x180191250,1,filter:bool
0x18017DFD0,default,EtPictureContextMenuSeparator,0x18017DFB8,1,filter:bool
0x180190F50,default,EtPictureQuickBarAppAiAutoclearout,0x180190F18,1,filter:bool
0x18013ECA0,default,EtPictureQuickBarAppAiAutocutout,0x18013EC68,1,filter:bool
0x1801780C0,default,EtPictureQuickBarAppAiAutoDebending,0x180178088,1,filter:bool
0x180166B30,default,EtPictureQuickBarAppAiPhotoerasepen2,0x180166AF0,1,filter:bool
0x180166670,default,EtPictureQuickBarAppAiRemoveHandleWriting,0x180166630,1,filter:bool
0x18019F090,default,EtPictureQuickBarAppAiRemoveMorie,0x18019F060,1,filter:bool
0x180142380,default,EtPictureQuickBarAppAiRemoveShadow,0x180142368,1,filter:bool
0x180129E20,default,EtPictureQuickBarAppAiRemoveWatermark,0x180129DE8,1,filter:bool
0x1801C4420,default,EtPictureQuickBarAppImagePreviewOcr,0x1801C43E0,1,filter:bool
0x18017A078,default,EtPictureTool2table,0x18017A060,1,filter:bool
0x18012F680,default,EtPictureToolInsertPictureFromFile,0x18012F650,1,filter:bool
0x18015A090,default,EtPivotErrorCheck,0x18015A060,1,support:bool
0x180189918,default,EtPivotOnlineTableStyle,0x180189900,1,filter:bool
0x1801A8E70,default,EtPivotOnlineTableStyleInHomeTab,0x1801A8E18,1,filter:bool
0x1801CFDB0,default,EtPlyAppKettoolboxPlyrightmenuCreateTableCatalog,0x1801CFD98,1,filter:bool
0x1801BED40,default,EtPlyAppKettoolboxPlyrightmenuDeleteblanktable,0x1801BECF0,1,filter:bool
0x180129238,default,EtPlyAppKettoolboxPlyrightmenuRenameworksheets,0x180129220,1,filter:bool
0x1801B95C8,default,EtPlyAppKettoolboxPlyrightmenuSortworksheets,0x1801B95B0,1,filter:bool
0x1801438C0,default,EtPlyMergeSheetSheetpopup,0x180143890,1,filter:bool
0x18012A4A0,default,EtPlyMore,0x18012A488,1,filter:bool
0x18015CF80,default,EtPlySeparator,0x18015CF48,1,filter:bool
0x180148920,default,EtPlySplitSheetSheetpopup,0x1801488C0,1,filter:bool
0x1801C4D68,default,ETPopupMenuContentProtect,0x1801C4D50,1,filter:bool
0x1801BB360,default,EtPopupMenuFillPictureFromOnline,0x1801BB2F0,2,filter:bool;targetModule:string
0x18014DAA0,default,EtPopupMenuRemoveBlankRows,0x18014D8E0,1,filter:bool
0x1801486C0,default,EtPopupRemoveBlankRow,0x180148688,1,filter:bool
0x1801C8390,default,EtPopupWebChart,0x1801C8360,1,filter:bool
0x18017A590,default,ETPrintAIOptimizeCommand,0x18017A558,1,filter:bool
0x18019BC10,default,EtPrintPreviewTypeset,0x18019BBD8,1,filter:bool
0x18015F420,default,EtProtectEyes,0x18015F3B8,1,filter:bool
0x18014F440,default,EtProtectEyesInViewTab,0x18014F410,1,filter:bool
0x18018EF70,default,EtPyEditorToolTab,0x18018EF58,1,filter:bool
0x180155340,default,EtQuickBarOnlineChart,0x180155328,1,filter:bool
0x180142000,default,EtQuickFilterContent,0x180141F90,1,filter:bool
0x180160CD0,default,EtQuickMenuInsertChart,0x180160C80,1,filter:bool
0x180129E40,default,EtRbFileMenuExportWeiboImage,0x180129E00,1,filter:bool
0x180196C40,default,EtRbFileMenuOpenDataRecoverUrl,0x180196BE8,1,filter:bool
0x1801A8620,default,EtRbFileMenuReport,0x1801A85E8,1,filter:bool
0x1801AADE0,default,EtRbFileMenuSaveAsMenuSeparator,0x1801AAD68,1,filter:bool
0x1801523C0,default,EtRBHomeFillEtToolBox,0x180152388,1,filter:bool
0x1801882E0,default,EtRbTabSplitMerge,0x180188250,1,filter:bool
0x18017FA80,default,EtRBToolbox,0x18017FA48,1,filter:bool
0x18017C288,default,EtRConditionHighlight,0x18017C270,1,filter:bool
0x1801A8640,default,EtRecombineSameNameTipXA,0x1801A8600,1,support:bool
0x180153630,default,ETRememberMatchContents,0x180153618,1,support:bool
0x18015F520,default,EtResourcesClipPicRb,0x18015F508,1,filter:bool
0x1801ACF38,default,EtReviewProofread,0x1801ACF20,1,filter:bool
0x180131E98,default,EtReviewSecurity,0x180131E80,1,filter:bool
0x18017F690,default,EtRowAiSmartOrganize,0x18017F678,1,filter:bool
0x1801B23D0,default,EtRowAppKettoolboxRowBatchProcessCell,0x1801B2398,1,filter:bool
0x180182AA0,default,EtRowAppKettoolboxRowBatchProcesscellList,0x180182A48,1,filter:bool
0x1801C4110,default,EtRowAppKettoolboxRowRemoveblankrow,0x1801C40F8,1,filter:bool
0x180163498,default,EtRowContextMenuExportImage,0x180163480,1,filter:bool
0x18019FDE0,default,EtRowMore,0x18019FDA8,1,filter:bool
0x18019FC98,default,EtRowSeparator,0x18019FC80,1,filter:bool
0x1801C0410,default,EtSaveasPictureMenu,0x1801C03E0,1,filter:bool
0x18019CF20,default,ETSaveAsXlsbAbility,0x18019CEC0,1,support:bool
0x18016A308,default,EtSavefiletype,0x18016A2F0,1,value:string
0x180147980,default,EtScreenGrabbyShape,0x180147920,1,filter:bool
0x1801B7438,default,EtScreenGrabHide,0x1801B7420,1,support:bool
0x18019A260,default,EtScreenGrabMenu,0x18019A230,1,support:bool
0x180136F70,default,EtScreenGrabOcr,0x180136F58,1,filter:bool
0x18019D1B0,default,EtScreenGrabOcrText,0x18019D160,1,filter:bool
0x180195330,default,EtScreenGrabShortcutSetting,0x180195300,1,filter:bool
0x1801C6890,default,EtSearchAIAssistant,0x1801C6878,1,filter:bool
0x180195B40,default,EtSearchBoxAIFuncCommand,0x180195B08,1,filter:bool
0x18017CD90,default,EtSearchBoxOnlineSmartForms,0x18017CD78,1,filter:bool
0x180181560,default,EtShapesAppKetinsertpictureMenu,0x180181508,1,filter:bool
0x180146EE0,default,EtShapesAppPhoto2pdfConvert,0x180146EC8,1,filter:bool
0x180188560,default,EtShapesSeparator,0x180188520,1,filter:bool
0x18014EED0,default,EtShareSheet,0x18014EE98,1,support:bool
0x18017DB80,default,EtShareSheetWithoutImg,0x18017DB50,1,filter:bool
0x18017ACA0,default,EtShareWorkBookShareOnline,0x18017AC88,1,filter:bool
0x1801CDAF0,default,EtSheetPopupNeedNotPay,0x1801CDAB0,1,filter:bool
0x180139B60,default,EtSheetRemindRepeatWidget,0x180139B08,1,adjustAddFileBtnStyleSheet:bool
0x1801A2820,default,EtShowTaskPaneDepandOnStartVisible,0x1801A25F0,1,support:bool
0x18014E6E8,default,EtSmartChartAdd,0x18014E6D0,1,filter:bool
0x18016CE20,default,EtSmartChartRecommended,0x18016CDB8,1,filter:bool
0x180122E80,default,EtSmartSplitColumns,0x180122E50,1,filter:bool
0x1801AACB0,default,EtSpAutoSum01Separator,0x1801AAC30,1,filter:bool
0x18016A0F0,default,EtSpAutoSumHomeSeparator,0x18016A0B0,1,filter:bool
0x18015CB20,default,ETSpcialSwitchFace,0x18015CAB8,1,filter:bool
0x18014BB08,default,ETSpcialSwitchFaceFileMenu,0x18014BAF0,1,filter:bool
0x1801B44C0,default,EtSpDeleteCellsSeparator,0x1801B44A8,1,filter:bool
0x18014D270,default,EtSplitBookImageTipXA,0x18014D240,1,support:bool
0x18015FD30,default,EtSplitColumnsDlg,0x18015FCF0,1,adjustSize:bool
0x180199010,default,EtSplitMergeAddFileUseDstool,0x180198FC8,1,support:bool
0x1801BB280,default,EtSplitMergeNeedPrivileges,0x1801BB268,1,support:bool
0x18019A710,default,EtSplitSheetDlg,0x18019A6A0,1,adjustUi:bool
0x18013C560,default,EtSplitSheetImageTipXA,0x18013C530,1,support:bool
0x18018A9F8,default,EtSpRbBorderAndDrawBorderSeparator,0x18018A9E0,1,filter:bool
0x18014AAE0,default,EtStatusRecordMacro,0x18014AA88,1,filter:bool
0x180157A50,default,EtSwitchfacePopup,0x180157A18,1,support:bool
0x1801B3D18,default,EtTabSecurity,0x1801B3D00,1,filter:bool
0x18013E050,default,EtTaskpaneCommandDocumentCollaboration,0x18013E020,1,filter:bool
0x18017D118,default,EtTaskpaneCommandPackage,0x18017D100,1,filter:bool
0x18019EB70,default,EtToolboxAIFormula,0x18019EB40,1,filter:bool
0x180187AF0,default,EtToolRecordList,0x180187AA0,1,filter:bool
0x1801B1D40,default,ETToolsBackupCenter,0x1801B1CC0,1,filter:bool
0x18012B4B8,default,ETToolsGroupSendingAssist,0x18012B4A0,1,filter:bool
0x18015DB50,default,EtToolsInsertDate,0x18015DB10,1,version:string
0x1801317C0,default,ETToolsPDFConverter,0x1801316E0,1,filter:bool
0x1801C40C0,default,ETToolsPhotoNewBatchApp,0x1801C40A8,1,filter:bool
0x180161FC0,default,EtToolsSpecialAbility,0x180161FA8,1,filter:bool
0x1801B29A0,default,EtTpDataMarket,0x1801B2968,1,filter:bool
0x1801649A0,default,EtTpOnlineSymbol,0x180164988,1,filter:bool
0x18012ED30,default,EtTpQuickFilter,0x18012ED00,1,filter:bool
0x1801C47F0,default,EtTpSkyEyeData,0x1801C47B8,1,filter:bool
0x1801BF098,default,EtTpWpsSkill,0x1801BF080,1,filter:bool
0x1801680D0,default,EtTransformNumberOver10K,0x180168098,1,support:bool
0x1801B1000,default,ETUnifieRbFileMenuBackupManagement,0x1801B0FE8,1,filter:bool
0x18012C3D8,default,EtUseMoreEndPunc,0x18012C3C0,1,support:bool
0x18014D180,default,EtUserEnterprise,0x18014D150,1,filter:bool
0x18012DA70,default,EtUserSecure,0x18012DA38,1,filter:bool
0x18018A8D0,default,EtWebOnlineSymbol,0x18018A8A0,1,filter:bool
0x1801A31B0,default,ETWhatIfAnalysisSuitable,0x1801A2D88,1,filter:bool
0x180183800,default,EtWorkSheetInHomeTabSeparator,0x1801837E8,1,filter:bool
0x180133C30,default,EtWPSOfficeCommunity,0x180133B78,1,filter:bool
0x180128D00,default,EtXiaoMiCrossTerminalDraw,0x180128CC8,1,filter:bool
0x180135C80,default,EtZoomOptimizeSwitch,0x180135C28,2,calayerOptimizeSwitch:bool;zoomCacheSwitch:bool
0x18016F550,default,EULA,0x18016F538,1,url:string
0x1801D05C0,default,EULAAgreementPage,0x1801D0580,1,support:bool
0x18014EB90,default,EulaLicense,0x18014EAB0,3,ForceUseLocalLicenseRtf:bool;UseLocalLicenseRtf:bool;url:string
0x1801B58B0,default,EULAPagePDF,0x1801B5820,1,url:string
0x18018B850,default,EULAPopup,0x18018B818,1,support:bool
0x180124D80,default,EverythingSearchDBPathModify,0x180124D68,1,support:bool
0x1801780E0,default,ExcelFileAssociation,0x1801780A0,1,value:string
0x1801BB010,default,ExcludeCloudUSBDrive,0x1801BAFF8,1,value:int
0x18018F520,default,ExcludePhoto,0x18018F4F0,1,support:bool
0x1801928C0,default,ExecWpspdfUpdate,0x180192868,1,support:bool
0x1801B4830,default,ExistWhenVerLower,0x1801B47A8,1,value:string
0x180126780,default,ExpandTinyWebView,0x180126750,1,support:bool
0x1801249F8,default,ExplorerHostExePath,0x1801249E0,1,support:bool
0x18014CB70,default,ExplorerToolSwitchEnterpriseProIcon,0x18014CB20,1,support:bool
0x180184F78,default,ExportCommentAbility,0x180184F60,1,support:bool
0x1801A55A0,default,ExportImgIgnoreBG,0x1801A5540,1,support:bool
0x1801456C0,default,ExportPictureAuthCheck,0x180145660,2,PDFAuthCheck:bool;support:bool
0x1801CEB20,default,ExportToPDFDialog,0x1801CEAE8,1,filter:bool
0x18016BB70,default,ExportToPDFNewPlugins,0x18016BB58,1,filter:bool
0x1801B1B80,default,ExportToSecOfdPolicy,0x1801B1B18,1,value:int
0x1801CF1D0,default,ExportToSecPDFDefaultPermissions,0x1801CF188,1,value:string
0x18015F870,default,ExportToSecPDFPolicy,0x18015F848,1,policyType:int
0x18019A530,default,ExtCmdHandler,0x18019A500,1,support:bool
0x1801C30C0,default,ExternalServiceAccess,0x1801C30A8,1,support:bool
0x1801305E0,default,ExternalStorageDevicePath,0x180130570,1,value:string
0x1801AE900,default,ExternalTask,0x1801AE8C8,1,value:int
0x180181580,default,ExtraFontsForOMath,0x180181520,1,fontList:string
0x1801304E0,default,extraInternalHosts,0x180130450,2,support:bool;value:string
0x180174A20,default,ExtraParamsCheckIncludeExts,0x1801749F0,1,support:bool
0x18013D368,default,ExtraParamsIncludeExts,0x18013D350,1,support:bool
0x18016F808,default,EyesCareMode,0x18016F7C8,2,background:bool;icon:bool
0x180196150,default,FakeHttp,0x180196100,1,LocalHost:bool
0x1801616C0,default,FastLinkNameWithWPSOffice,0x180161678,1,support:bool
0x18012E5C0,default,FastLinkOnStartmenu,0x18012E550,2,whatsNew:bool;wpsUpdate:bool
0x18018B738,default,FeaturePageNewDocs,0x18018B720,1,support:bool
0x180126A80,default,FeatureUploadFailedFileRetry,0x180126A50,1,support:bool
0x1801B3090,default,FeedBack,0x1801B2FB0,4,InsertUrl:string;faqUrl:string;platform:string;sidInterface:string
0x1801CD0C0,default,FeedbackByMailInMenu,0x1801CD0A8,1,support:bool
0x1801CCB38,default,FeedbackDbPath,0x1801CCB20,1,dbpath:string
0x1801B5B10,default,FeedbackDlgMgr,0x1801B5AA8,1,support:bool
0x1801C6190,default,FeedbackFilterActivationCode,0x1801C6128,1,support:bool
0x18012F500,default,FeedbackFilterInsertMap,0x18012F4D0,1,support:bool
0x1801278C8,default,FeedbackHelpUrl,0x180127850,4,common:string;et:string;wpp:string;wps:string
0x180122400,default,feedbackMoveInGlobalSettings,0x1801223B0,1,support:bool
0x180179870,default,FeedBackServer,0x180179838,1,url:string
0x18019EA80,default,FeedbackTabbarShowFeatureTips,0x18019EA50,1,support:bool
0x180167C50,default,FileAssoCheck,0x180167C00,1,support:bool
0x180156390,default,FileAssoDlg,0x180156378,1,support:bool
0x180150D38,default,FileAssoHash,0x180150AD0,6,CalcServer:string;CalcServiceUriV1:string;CalcServiceUriV2:string;CalcServiceUriV3:string;KeyPairType:string;SwitchCdnUrl:string
0x180136D88,default,FileContentLi,0x180136D70,1,value:string
0x18019C8A8,default,FileContentPer,0x18019C890,1,value:string
0x1801689C0,default,FileContentTi,0x180168968,1,value:string
0x180158CC8,default,FileDialogEnableDriveSync,0x180158CB0,1,support:bool
0x18014B2E0,default,FileDlgCheckCloudDiskEntry,0x18014B2C8,1,support:bool
0x1801C3690,default,FileDlgModifyInsertTabPos,0x1801C3678,1,support:bool
0x180138600,default,FileDlgRecentSeparator,0x1801385C0,1,support:bool
0x180190A88,default,FileMenuExportPdf2Txt,0x180190A70,1,filter:bool
0x1801B8988,default,FileMenuExportPdf2WordV3,0x1801B8970,1,filter:bool
0x180187288,default,FileMenuFileSharePopup,0x180187270,1,filter:bool
0x18016AD38,default,FileMenuSaveFileMenu,0x18016AD20,1,filter:bool
0x18012A770,default,FileMenuSendMailEntry,0x18012A758,1,filter:bool
0x180150070,default,FileMenuShareUnifiedMenu,0x180150058,1,filter:bool
0x1801A8CE0,default,FileMenuTurnToOnlineDocument,0x1801A8CC8,1,filter:bool
0x18018EF28,default,FileMenuUpdate,0x18018EF10,1,filter:bool
0x180132AC0,default,FileMgrAccountSpaceWidgetDisableCompanyAssistant,0x180132A68,1,support:bool
0x1801B09E0,default,FileOperationInfoCollect,0x1801B0960,3,Close:bool;Create:bool;Save:bool
0x1801805D8,default,FileRbMenuSendMail,0x1801805C0,1,support:bool
0x1801C3910,default,FileSaveAsPicture,0x1801C38C0,1,filter:bool
0x1801531A0,default,FileShareLinkPreview,0x180153188,1,support:bool
0x1801B86B8,default,FileToolsCommand,0x1801B86A0,1,filter:bool
0x18018AE30,default,FileToolsSeparator,0x18018AE00,1,filter:bool
0x18017FC80,default,FileTurbo,0x18017FC48,1,support:bool
0x1801BD5D0,default,FillDownMenuListCommand,0x1801BD570,2,emptySpaceHint:bool;filter:bool
0x1801B9B50,default,FilterCloudDocOnline,0x1801B9B08,1,support:bool
0x18015AB90,default,FilterCupsNetworkPrinter,0x18015AB58,1,support:bool
0x180195620,default,FilterMsgCategoriesInList,0x1801955F0,1,support:bool
0x1801432D8,default,FilterOnlineMaterialLibrary,0x1801432C0,1,support:bool
0x180131630,default,FinderExtension,0x180131618,1,filter:bool
0x1801C77B0,default,FinderExtGuide,0x1801C7768,1,support:bool
0x180151770,default,FinderExtInstructions,0x180151758,1,url:string
0x180175430,default,FirebaseParams,0x180175418,1,support:bool
0x180126F10,default,FirebaseSDK,0x180126EE0,1,support:bool
0x18014FFC8,default,FirebaseWrapper,0x18014FFB0,1,support:bool
0x180158670,default,FirstStartAuthServer,0x180158608,1,support:bool
0x1801AF4E0,default,FirstStartupGuideAfterUpdate,0x1801AF408,1,url:string
0x180121100,default,FixedBackupKeepDays,0x1801210E0,1,value:int
0x1801B2B68,default,FlickWidgetLayout,0x1801B2B48,1,spacing:int
0x180193948,default,FloatFontAITranslationEngine,0x180193918,1,value:string
0x180129770,default,FloatNewPDFPrint,0x180129738,1,filter:bool
0x180195FA0,default,FlowMind,0x180195F68,1,support:bool
0x1801AC4A0,default,FlowMindPrivateServer,0x1801AC458,2,IP:string;support:bool
0x1801BA1A8,default,FlushChartHighQuality,0x1801BA190,1,support:bool
0x18012D2F8,default,FollowSystemMeasurementUnit,0x18012D2E0,1,support:bool
0x1801A3C10,default,ForbidDrive,0x1801A3BF8,1,support:bool
0x18017DBA0,default,ForbidEditCheckLoginAuthority,0x18017DB68,1,support:bool
0x180177920,default,forbidEditInForceLogin,0x1801778C0,1,support:bool
0x1801BA5F0,default,ForbidEditInLoginSNAuth,0x1801BA550,1,support:bool
0x18016BAE0,default,ForbidSecdocSaveAsNormalDoc,0x18016BAB0,1,support:bool
0x180155D80,default,ForceCheck,0x180155D30,1,support:bool
0x180184478,default,ForcedLoginSetting,0x180184460,1,support:bool
0x18017FB30,default,ForceFileAsso,0x18017FAF8,1,support:bool
0x1801A6F70,default,ForceIntranet,0x1801A6F18,1,support:bool
0x1801B4F88,default,ForceIntranetMode,0x1801B4F70,1,support:bool
0x18019A730,default,ForceLoginExemption,0x18019A6C8,2,support:bool;validateHours:int
0x18018FB40,default,ForceLoginStyle_readMode,0x18018FAE8,1,support:bool
0x18013CDD0,default,ForcePDFAsso,0x18013CDA0,1,value:string
0x18019F590,default,ForceRegMTFont,0x18019F560,1,support:bool
0x180154D20,default,ForceReplaceOfficialNumber,0x180154D08,1,support:bool
0x1801B3308,default,ForceSaveToSecurityDoc,0x1801B32D8,2,policy:int;support:bool
0x180170C20,default,ForceSecureLogin,0x180170C08,1,support:bool
0x18014A270,default,ForceUpadateJsAddin,0x18014A238,1,support:bool
0x1801AD520,default,ForceUsingDcBubble,0x1801AD4D8,1,support:bool
0x180150900,default,ForceUsingSystemCharEncoding,0x180150898,1,support:bool
0x1801B4B90,default,FormatRangeVideoEntry,0x1801B4B60,1,filter:bool
0x1801C1098,default,ForumUrl,0x1801C1058,1,ksourl:string
0x18017BEC0,default,FrameWorkbenchEmbededOpen,0x18017BE88,1,support:bool
0x180183610,default,FrameWorkbenchOpen,0x1801835C0,1,support:bool
0x180155390,default,FrameWorkbenchShow,0x180155378,1,support:bool
0x1801A4FF8,default,FrontPageForWPS365,0x1801A4FE0,1,support:bool
0x1801BBC60,default,FrontPageForWPS365Edu,0x1801BBC30,1,support:bool
0x18017EFB0,default,FullTextTranslation,0x18017EF80,1,filter:bool
0x18017E770,default,GalleryModelManagerTitleItem,0x18017E720,1,adjustLayout:bool
0x1801CDBF8,default,GalleryModelUseMoreColumns,0x1801CDBE0,1,support:bool
0x18015C3E0,default,GalleryUiCompliance202512,0x18015C398,1,isInternationalPlatform:bool
0x1801B2480,default,GDPRRegisterPolicy,0x1801B2450,1,support:bool
0x180146CD0,default,GDPRVersion,0x180146C68,2,support:bool;value:bool
0x180159170,default,GeneralAutoCollapseRibbon,0x180159158,1,filter:bool
0x1801A9200,default,GeneralPhoneticSymbol,0x1801A91D0,1,filter:bool
